size,count,type,redop,root,time,algbw,busbw,#wrong,time,algbw,busbw,#wrong
32768,8192,float,sum,-1,109.4,0.30,0.58,0,108.5,0.30,0.59,0
65536,16384,float,sum,-1,115.2,0.57,1.10,0,113.2,0.58,1.12,0
131072,32768,float,sum,-1,128.0,1.02,1.98,0,126.3,1.04,2.01,0
262144,65536,float,sum,-1,284.6,0.92,1.78,0,282.4,0.93,1.80,0
524288,131072,float,sum,-1,292.4,1.79,3.47,0,290.8,1.80,3.49,0
1048576,262144,float,sum,-1,264.7,3.96,7.67,0,267.6,3.92,7.59,0
2097152,524288,float,sum,-1,334.4,6.27,12.15,0,335.5,6.25,12.11,0
4194304,1048576,float,sum,-1,511.5,8.20,15.89,0,520.2,8.06,15.62,0
8388608,2097152,float,sum,-1,848.2,9.89,19.16,0,861.8,9.73,18.86,0
16777216,4194304,float,sum,-1,2312.9,7.25,14.05,0,2274.6,7.38,14.29,0
33554432,8388608,float,sum,-1,2914.3,11.51,22.31,0,2913.0,11.52,22.32,0
67108864,16777216,float,sum,-1,3044.1,22.05,42.71,0,3044.9,22.04,42.70,0
134217728,33554432,float,sum,-1,3367.8,39.85,77.21,0,3364.1,39.90,77.30,0
268435456,67108864,float,sum,-1,6666.1,40.27,78.02,0,6728.4,39.90,77.30,0
536870912,134217728,float,sum,-1,13762,39.01,75.58,0,13663,39.29,76.13,0
1073741824,268435456,float,sum,-1,28458,37.73,73.10,0,29203,36.77,71.24,0
2147483648,536870912,float,sum,-1,60011,35.78,69.33,0,61301,35.03,67.87,0
4294967296,1073741824,float,sum,-1,117548,36.54,70.79,0,119383,35.98,69.70,0
8,2,float,sum,-1,38.32,0.00,0.00,0,37.98,0.00,0.00,0
16,4,float,sum,-1,37.18,0.00,0.00,0,36.95,0.00,0.00,0
32,8,float,sum,-1,37.08,0.00,0.00,0,36.90,0.00,0.00,0
64,16,float,sum,-1,41.86,0.00,0.00,0,41.75,0.00,0.00,0
128,32,float,sum,-1,42.82,0.00,0.01,0,41.91,0.00,0.01,0
256,64,float,sum,-1,43.57,0.01,0.01,0,43.01,0.01,0.01,0
512,128,float,sum,-1,44.13,0.01,0.02,0,43.50,0.01,0.02,0
1024,256,float,sum,-1,46.29,0.02,0.04,0,44.52,0.02,0.04,0
2048,512,float,sum,-1,49.19,0.04,0.08,0,48.12,0.04,0.08,0
4096,1024,float,sum,-1,101.9,0.04,0.08,0,99.61,0.04,0.08,0
8192,2048,float,sum,-1,102.6,0.08,0.15,0,101.0,0.08,0.16,0
16384,4096,float,sum,-1,103.7,0.16,0.31,0,102.4,0.16,0.31,0
32768,8192,float,sum,-1,108.6,0.30,0.58,0,107.7,0.30,0.59,0
65536,16384,float,sum,-1,115.2,0.57,1.10,0,113.4,0.58,1.12,0
131072,32768,float,sum,-1,128.0,1.02,1.98,0,125.0,1.05,2.03,0
262144,65536,float,sum,-1,284.1,0.92,1.79,0,281.6,0.93,1.80,0
524288,131072,float,sum,-1,291.8,1.80,3.48,0,290.4,1.81,3.50,0
1048576,262144,float,sum,-1,265.8,3.95,7.64,0,267.1,3.93,7.61,0
2097152,524288,float,sum,-1,335.0,6.26,12.13,0,336.2,6.24,12.08,0
4194304,1048576,float,sum,-1,505.3,8.30,16.08,0,513.7,8.16,15.82,0
8388608,2097152,float,sum,-1,846.0,9.92,19.21,0,857.6,9.78,18.95,0
16777216,4194304,float,sum,-1,2310.5,7.26,14.07,0,2282.5,7.35,14.24,0
33554432,8388608,float,sum,-1,2916.2,11.51,22.29,0,2913.1,11.52,22.32,0
67108864,16777216,float,sum,-1,3042.1,22.06,42.74,0,3046.2,22.03,42.68,0
134217728,33554432,float,sum,-1,3356.3,39.99,77.48,0,3363.3,39.91,77.32,0
268435456,67108864,float,sum,-1,6706.8,40.02,77.55,0,6701.0,40.06,77.61,0
536870912,134217728,float,sum,-1,13722,39.12,75.80,0,13813,38.87,75.30,0
1073741824,268435456,float,sum,-1,28976,37.06,71.80,0,28936,37.11,71.90,0
2147483648,536870912,float,sum,-1,59443,36.13,70.00,0,60804,35.32,68.43,0
4294967296,1073741824,float,sum,-1,118531,36.23,70.21,0,120143,35.75,69.26,0
8,2,float,sum,-1,37.97,0.00,0.00,0,37.74,0.00,0.00,0
16,4,float,sum,-1,37.54,0.00,0.00,0,37.08,0.00,0.00,0
32,8,float,sum,-1,37.08,0.00,0.00,0,37.25,0.00,0.00,0
64,16,float,sum,-1,41.84,0.00,0.00,0,41.83,0.00,0.00,0
128,32,float,sum,-1,42.39,0.00,0.01,0,41.51,0.00,0.01,0
256,64,float,sum,-1,42.40,0.01,0.01,0,41.92,0.01,0.01,0
512,128,float,sum,-1,44.50,0.01,0.02,0,43.17,0.01,0.02,0
1024,256,float,sum,-1,45.22,0.02,0.04,0,44.73,0.02,0.04,0
2048,512,float,sum,-1,48.21,0.04,0.08,0,47.86,0.04,0.08,0
4096,1024,float,sum,-1,100.9,0.04,0.08,0,100.9,0.04,0.08,0
8192,2048,float,sum,-1,102.1,0.08,0.16,0,101.4,0.08,0.16,0
16384,4096,float,sum,-1,104.5,0.16,0.30,0,103.4,0.16,0.31,0
32768,8192,float,sum,-1,109.1,0.30,0.58,0,107.3,0.31,0.59,0
65536,16384,float,sum,-1,115.2,0.57,1.10,0,113.9,0.58,1.11,0
131072,32768,float,sum,-1,127.0,1.03,2.00,0,125.6,1.04,2.02,0
262144,65536,float,sum,-1,283.7,0.92,1.79,0,282.7,0.93,1.80,0
524288,131072,float,sum,-1,292.7,1.79,3.47,0,292.7,1.79,3.47,0
1048576,262144,float,sum,-1,265.6,3.95,7.65,0,267.7,3.92,7.59,0
2097152,524288,float,sum,-1,333.0,6.30,12.20,0,333.8,6.28,12.17,0
4194304,1048576,float,sum,-1,504.2,8.32,16.12,0,514.3,8.16,15.80,0
8388608,2097152,float,sum,-1,846.6,9.91,19.20,0,861.9,9.73,18.86,0
16777216,4194304,float,sum,-1,2314.7,7.25,14.04,0,2279.8,7.36,14.26,0
33554432,8388608,float,sum,-1,2916.6,11.50,22.29,0,2911.4,11.53,22.33,0
67108864,16777216,float,sum,-1,3052.5,21.98,42.60,0,3047.1,22.02,42.67,0
134217728,33554432,float,sum,-1,3359.8,39.95,77.40,0,3362.7,39.91,77.33,0
268435456,67108864,float,sum,-1,6691.9,40.11,77.72,0,6767.2,39.67,76.86,0
536870912,134217728,float,sum,-1,13650,39.33,76.20,0,13815,38.86,75.29,0
1073741824,268435456,float,sum,-1,28951,37.09,71.86,0,28895,37.16,72.00,0
2147483648,536870912,float,sum,-1,59170,36.29,70.32,0,59358,36.18,70.10,0
4294967296,1073741824,float,sum,-1,118500,36.24,70.22,0,118602,36.21,70.16,0
8,2,float,sum,-1,37.84,0.00,0.00,0,37.40,0.00,0.00,0
16,4,float,sum,-1,37.22,0.00,0.00,0,37.24,0.00,0.00,0
32,8,float,sum,-1,37.56,0.00,0.00,0,37.09,0.00,0.00,0
64,16,float,sum,-1,41.96,0.00,0.00,0,41.94,0.00,0.00,0
128,32,float,sum,-1,41.95,0.00,0.01,0,41.70,0.00,0.01,0
256,64,float,sum,-1,43.51,0.01,0.01,0,42.41,0.01,0.01,0
512,128,float,sum,-1,44.01,0.01,0.02,0,43.80,0.01,0.02,0
1024,256,float,sum,-1,45.82,0.02,0.04,0,44.53,0.02,0.04,0
2048,512,float,sum,-1,49.50,0.04,0.08,0,48.45,0.04,0.08,0
4096,1024,float,sum,-1,101.2,0.04,0.08,0,100.7,0.04,0.08,0
8192,2048,float,sum,-1,101.9,0.08,0.16,0,101.3,0.08,0.16,0
16384,4096,float,sum,-1,104.1,0.16,0.31,0,102.3,0.16,0.31,0
32768,8192,float,sum,-1,108.5,0.30,0.59,0,107.1,0.31,0.59,0
65536,16384,float,sum,-1,115.0,0.57,1.10,0,112.4,0.58,1.13,0
